month,NO2
2013-01-01,41.41935483870968
2013-02-01,30.741935483870968
2013-03-01,24.612903225806452
2013-04-01,22.193548387096776
2013-05-01,20.483870967741936
2013-06-01,17.774193548387096
2013-07-01,22.451612903225808
2013-08-01,18.548387096774192
2013-09-01,28.903225806451612
2013-10-01,36.58064516129032
2013-11-01,33.064516129032256
2013-12-01,50.354838709677416
2014-01-01,32.354838709677416
2014-02-01,27.516129032258064
2014-03-01,33.16129032258065
2014-04-01,23.35483870967742
2014-05-01,18.741935483870968
2014-06-01,18.870967741935484
2014-07-01,18.096774193548388
2014-08-01,15.96774193548387
2014-09-01,25.419354838709676
2014-10-01,34.83870967741935
2014-11-01,36.54838709677419
2014-12-01,57.935483870967744
2015-01-01,64.25806451612904
2015-02-01,32.483870967741936
2015-03-01,41.32258064516129
2015-04-01,26.29032258064516
2015-05-01,24.677419354838708
2015-06-01,24.870967741935484
2015-07-01,27.258064516129032
2015-08-01,22.193548387096776
2015-09-01,30.580645161290324
2015-10-01,40.064516129032256
2015-11-01,50.806451612903224
2015-12-01,64.41935483870968
2016-01-01,41.45161290322581
2016-02-01,31.35483870967742
2016-03-01,34.483870967741936
2016-04-01,28.451612903225808
2016-05-01,27.258064516129032
2016-06-01,24.322580645161292
2016-07-01,24.741935483870968
2016-08-01,23.161290322580644
2016-09-01,36.29032258064516
2016-10-01,45.29032258064516
2016-11-01,48.0
2016-12-01,55.225806451612904
2017-01-01,55.225806451612904
2017-02-01,35.516129032258064
2017-03-01,36.645161290322584
2017-04-01,24.64516129032258
2017-05-01,23.258064516129032
2017-06-01,23.161290322580644
2017-07-01,24.29032258064516
2017-08-01,20.06451612903226
2017-09-01,31.35483870967742
2017-10-01,42.61290322580645
2017-11-01,53.25806451612903
2017-12-01,47.903225806451616
2018-01-01,44.935483870967744
2018-02-01,35.58064516129032
2018-03-01,23.225806451612904
2018-04-01,24.0
2018-05-01,22.806451612903224
2018-06-01,19.806451612903224
2018-07-01,19.225806451612904
2018-08-01,19.903225806451612
2018-09-01,26.967741935483872
2018-10-01,27.193548387096776
2018-11-01,27.129032258064516
2018-12-01,42.193548387096776
2019-01-01,42.03225806451613
2019-02-01,40.41935483870968
2019-03-01,25.129032258064516
2019-04-01,20.35483870967742
2019-05-01,14.580645161290322
2019-06-01,17.64516129032258
2019-07-01,22.0
2019-08-01,16.096774193548388
2019-09-01,18.838709677419356
2019-10-01,20.806451612903224
2019-11-01,15.225806451612904
2019-12-01,42.87096774193548
2020-01-01,47.54838709677419
2020-02-01,48.83870967741935
2020-03-01,24.580645161290324
2020-04-01,9.64516129032258
2020-05-01,8.806451612903226
2020-06-01,12.258064516129032
2020-07-01,16.35483870967742
2020-08-01,18.258064516129032
2020-09-01,23.129032258064516
2020-10-01,27.64516129032258
2020-11-01,41.935483870967744
2020-12-01,31.193548387096776
2021-01-01,48.87096774193548
2021-02-01,27.548387096774192
2021-03-01,29.387096774193548
2021-04-01,22.741935483870968
2021-05-01,19.483870967741936
2021-06-01,19.387096774193548
2021-07-01,20.548387096774192
2021-08-01,20.64516129032258
2021-09-01,25.806451612903224
2021-10-01,36.58064516129032
2021-11-01,37.58064516129032
2021-12-01,37.61290322580645
2022-01-01,43.96774193548387
2022-02-01,36.064516129032256
2022-03-01,24.741935483870968
2022-04-01,18.548387096774192
2022-05-01,18.419354838709676
2022-06-01,17.516129032258064
2022-07-01,17.967741935483872
2022-08-01,18.225806451612904
2022-09-01,20.161290322580644
2022-10-01,31.483870967741936
2022-11-01,27.419354838709676
2022-12-01,32.32258064516129
2023-01-01,27.387096774193548
2023-02-01,31.06451612903226
2023-03-01,20.870967741935484
2023-04-01,14.806451612903226
2023-05-01,9.96774193548387
2023-06-01,10.870967741935484
2023-07-01,13.483870967741936
2023-08-01,13.935483870967742
2023-09-01,19.870967741935484
2023-10-01,20.806451612903224
