month,NO2
2013-01-01,35.67741935483871
2013-02-01,27.967741935483872
2013-03-01,19.322580645161292
2013-04-01,20.322580645161292
2013-05-01,19.806451612903224
2013-06-01,16.70967741935484
2013-07-01,18.741935483870968
2013-08-01,17.870967741935484
2013-09-01,25.258064516129032
2013-10-01,30.677419354838708
2013-11-01,27.161290322580644
2013-12-01,41.61290322580645
2014-01-01,26.096774193548388
2014-02-01,22.774193548387096
2014-03-01,32.193548387096776
2014-04-01,23.483870967741936
2014-05-01,19.35483870967742
2014-06-01,20.0
2014-07-01,24.806451612903224
2014-08-01,15.96774193548387
2014-09-01,31.516129032258064
2014-10-01,48.806451612903224
2014-11-01,41.16129032258065
2014-12-01,66.2258064516129
2015-01-01,70.45161290322581
2015-02-01,35.54838709677419
2015-03-01,49.483870967741936
2015-04-01,32.67741935483871
2015-05-01,32.645161290322584
2015-06-01,30.419354838709676
2015-07-01,30.93548387096774
2015-08-01,22.967741935483872
2015-09-01,32.32258064516129
2015-10-01,46.903225806451616
2015-11-01,65.2258064516129
2015-12-01,71.16129032258064
2016-01-01,40.58064516129032
2016-02-01,31.322580645161292
2016-03-01,34.12903225806452
2016-04-01,30.548387096774192
2016-05-01,29.451612903225808
2016-06-01,24.483870967741936
2016-07-01,25.032258064516128
2016-08-01,23.677419354838708
2016-09-01,37.193548387096776
2016-10-01,46.87096774193548
2016-11-01,47.12903225806452
2016-12-01,57.225806451612904
2017-01-01,49.0
2017-02-01,32.645161290322584
2017-03-01,37.25806451612903
2017-04-01,25.06451612903226
2017-05-01,26.258064516129032
2017-06-01,28.129032258064516
2017-07-01,32.03225806451613
2017-08-01,27.806451612903224
2017-09-01,40.935483870967744
2017-10-01,53.12903225806452
2017-11-01,65.3225806451613
2017-12-01,50.67741935483871
2018-01-01,47.03225806451613
2018-02-01,39.935483870967744
2018-03-01,28.741935483870968
2018-04-01,31.161290322580644
2018-05-01,31.387096774193548
2018-06-01,26.903225806451612
2018-07-01,27.225806451612904
2018-08-01,29.838709677419356
2018-09-01,36.83870967741935
2018-10-01,41.12903225806452
2018-11-01,39.16129032258065
2018-12-01,58.41935483870968
2019-01-01,60.774193548387096
2019-02-01,53.58064516129032
2019-03-01,38.354838709677416
2019-04-01,27.0
2019-05-01,24.64516129032258
2019-06-01,21.35483870967742
2019-07-01,23.806451612903224
2019-08-01,26.225806451612904
2019-09-01,33.16129032258065
2019-10-01,46.96774193548387
2019-11-01,31.838709677419356
2019-12-01,45.96774193548387
2020-01-01,53.193548387096776
2020-02-01,48.483870967741936
2020-03-01,28.35483870967742
2020-04-01,18.193548387096776
2020-05-01,20.225806451612904
2020-06-01,21.06451612903226
2020-07-01,23.774193548387096
2020-08-01,26.677419354838708
2020-09-01,28.193548387096776
2020-10-01,27.93548387096774
2020-11-01,38.83870967741935
2020-12-01,26.322580645161292
2021-01-01,35.645161290322584
2021-02-01,23.451612903225808
2021-03-01,26.387096774193548
2021-04-01,19.225806451612904
2021-05-01,15.838709677419354
2021-06-01,15.741935483870968
2021-07-01,17.225806451612904
2021-08-01,18.741935483870968
2021-09-01,26.258064516129032
2021-10-01,41.225806451612904
2021-11-01,38.096774193548384
2021-12-01,41.774193548387096
2022-01-01,49.58064516129032
2022-02-01,38.064516129032256
2022-03-01,24.419354838709676
2022-04-01,18.516129032258064
2022-05-01,20.64516129032258
2022-06-01,19.774193548387096
2022-07-01,21.774193548387096
2022-08-01,21.322580645161292
2022-09-01,23.741935483870968
2022-10-01,38.774193548387096
2022-11-01,30.225806451612904
2022-12-01,36.67741935483871
