month,NO2
2013-01-01,47.61290322580645
2013-02-01,35.16129032258065
2013-03-01,32.87096774193548
2013-04-01,26.387096774193548
2013-05-01,25.096774193548388
2013-06-01,23.483870967741936
2013-07-01,29.838709677419356
2013-08-01,23.032258064516128
2013-09-01,42.354838709677416
2013-10-01,47.61290322580645
2013-11-01,40.58064516129032
2013-12-01,58.516129032258064
2014-01-01,47.03225806451613
2014-02-01,42.645161290322584
2014-03-01,42.516129032258064
2014-04-01,34.0
2014-05-01,28.06451612903226
2014-06-01,27.322580645161292
2014-07-01,26.903225806451612
2014-08-01,21.612903225806452
2014-09-01,36.516129032258064
2014-10-01,47.935483870967744
2014-11-01,48.225806451612904
2014-12-01,64.54838709677419
2015-01-01,63.58064516129032
2015-02-01,32.32258064516129
2015-03-01,36.87096774193548
2015-04-01,27.096774193548388
2015-05-01,28.516129032258064
2015-06-01,29.29032258064516
2015-07-01,34.0
2015-08-01,24.096774193548388
2015-09-01,32.41935483870968
2015-10-01,40.12903225806452
2015-11-01,52.54838709677419
2015-12-01,54.935483870967744
2016-01-01,42.903225806451616
2016-02-01,33.935483870967744
2016-03-01,36.83870967741935
2016-04-01,33.25806451612903
2016-05-01,31.741935483870968
2016-06-01,30.29032258064516
2016-07-01,30.032258064516128
2016-08-01,24.806451612903224
2016-09-01,41.16129032258065
2016-10-01,45.58064516129032
2016-11-01,44.32258064516129
2016-12-01,50.61290322580645
2017-01-01,49.29032258064516
2017-02-01,37.41935483870968
2017-03-01,41.774193548387096
2017-04-01,26.774193548387096
2017-05-01,28.838709677419356
2017-06-01,30.838709677419356
2017-07-01,29.870967741935484
2017-08-01,24.451612903225808
2017-09-01,35.25806451612903
2017-10-01,49.935483870967744
2017-11-01,59.96774193548387
2017-12-01,54.774193548387096
2018-01-01,50.354838709677416
2018-02-01,41.645161290322584
2018-03-01,36.74193548387097
2018-04-01,34.096774193548384
2018-05-01,30.580645161290324
2018-06-01,27.483870967741936
2018-07-01,29.93548387096774
2018-08-01,27.129032258064516
2018-09-01,37.32258064516129
2018-10-01,41.096774193548384
2018-11-01,43.83870967741935
2018-12-01,58.41935483870968
2019-01-01,55.70967741935484
2019-02-01,51.645161290322584
2019-03-01,34.67741935483871
2019-04-01,25.612903225806452
2019-05-01,17.967741935483872
2019-06-01,23.838709677419356
2019-07-01,24.903225806451612
2019-08-01,20.870967741935484
2019-09-01,26.451612903225808
2019-10-01,43.96774193548387
2019-11-01,32.58064516129032
2019-12-01,43.0
2020-01-01,47.774193548387096
2020-02-01,43.774193548387096
2020-03-01,24.225806451612904
2020-04-01,11.96774193548387
2020-05-01,11.193548387096774
2020-06-01,14.419354838709678
2020-07-01,18.677419354838708
2020-08-01,19.580645161290324
2020-09-01,27.225806451612904
2020-10-01,31.193548387096776
2020-11-01,40.903225806451616
2020-12-01,34.96774193548387
2021-01-01,47.54838709677419
2021-02-01,30.06451612903226
2021-03-01,27.612903225806452
2021-04-01,22.967741935483872
2021-05-01,19.70967741935484
2021-06-01,20.387096774193548
2021-07-01,21.774193548387096
2021-08-01,19.419354838709676
2021-09-01,26.322580645161292
2021-10-01,36.774193548387096
2021-11-01,34.903225806451616
2021-12-01,39.193548387096776
2022-01-01,41.0
2022-02-01,36.096774193548384
2022-03-01,26.096774193548388
2022-04-01,20.516129032258064
2022-05-01,18.193548387096776
2022-06-01,19.225806451612904
2022-07-01,15.806451612903226
2022-08-01,12.03225806451613
2022-09-01,21.451612903225808
2022-10-01,36.45161290322581
2022-11-01,32.67741935483871
2022-12-01,38.87096774193548
2023-01-01,35.03225806451613
2023-02-01,33.096774193548384
2023-03-01,31.548387096774192
2023-04-01,22.161290322580644
2023-05-01,15.96774193548387
2023-06-01,21.387096774193548
2023-07-01,21.419354838709676
2023-08-01,18.677419354838708
2023-09-01,32.096774193548384
2023-10-01,29.903225806451612
