month,NO2
2013-01-01,40.41935483870968
2013-02-01,32.096774193548384
2013-03-01,25.0
2013-04-01,22.70967741935484
2013-05-01,23.032258064516128
2013-06-01,19.322580645161292
2013-07-01,23.64516129032258
2013-08-01,22.0
2013-09-01,32.87096774193548
2013-10-01,38.806451612903224
2013-11-01,38.354838709677416
2013-12-01,59.29032258064516
2014-01-01,35.87096774193548
2014-02-01,28.29032258064516
2014-03-01,36.903225806451616
2014-04-01,26.870967741935484
2014-05-01,23.06451612903226
2014-06-01,21.129032258064516
2014-07-01,22.64516129032258
2014-08-01,19.35483870967742
2014-09-01,29.096774193548388
2014-10-01,44.064516129032256
2014-11-01,37.45161290322581
2014-12-01,59.45161290322581
2015-01-01,67.29032258064517
2015-02-01,33.0
2015-03-01,44.12903225806452
2015-04-01,27.677419354838708
2015-05-01,28.096774193548388
2015-06-01,24.193548387096776
2015-07-01,29.0
2015-08-01,27.70967741935484
2015-09-01,33.83870967741935
2015-10-01,31.806451612903224
2015-11-01,48.87096774193548
2015-12-01,66.16129032258064
2016-01-01,43.774193548387096
2016-02-01,34.25806451612903
2016-03-01,35.96774193548387
2016-04-01,29.516129032258064
2016-05-01,26.548387096774192
2016-06-01,24.032258064516128
2016-07-01,25.64516129032258
2016-08-01,26.580645161290324
2016-09-01,40.483870967741936
2016-10-01,53.806451612903224
2016-11-01,51.0
2016-12-01,61.38709677419355
2017-01-01,59.903225806451616
2017-02-01,41.70967741935484
2017-03-01,42.58064516129032
2017-04-01,32.12903225806452
2017-05-01,30.548387096774192
2017-06-01,28.096774193548388
2017-07-01,31.06451612903226
2017-08-01,27.0
2017-09-01,41.32258064516129
2017-10-01,56.935483870967744
2017-11-01,64.45161290322581
2017-12-01,55.225806451612904
2018-01-01,49.54838709677419
2018-02-01,43.16129032258065
2018-03-01,26.258064516129032
2018-04-01,27.387096774193548
2018-05-01,27.29032258064516
2018-06-01,23.193548387096776
2018-07-01,22.193548387096776
2018-08-01,27.193548387096776
2018-09-01,35.225806451612904
2018-10-01,40.67741935483871
2018-11-01,36.806451612903224
2018-12-01,51.193548387096776
2019-01-01,53.54838709677419
2019-02-01,47.483870967741936
2019-03-01,36.32258064516129
2019-04-01,22.838709677419356
2019-05-01,21.35483870967742
2019-06-01,18.35483870967742
2019-07-01,23.903225806451612
2019-08-01,26.806451612903224
2019-09-01,32.58064516129032
2019-10-01,43.645161290322584
2019-11-01,25.870967741935484
2019-12-01,39.193548387096776
2020-01-01,46.516129032258064
2020-02-01,41.67741935483871
2020-03-01,23.64516129032258
2020-04-01,13.064516129032258
2020-05-01,13.096774193548388
2020-06-01,13.290322580645162
2020-07-01,19.032258064516128
2020-08-01,22.129032258064516
2020-09-01,26.580645161290324
2020-10-01,28.419354838709676
2020-11-01,37.25806451612903
2020-12-01,29.06451612903226
2021-01-01,42.32258064516129
2021-02-01,30.032258064516128
2021-03-01,32.41935483870968
2021-04-01,19.838709677419356
2021-05-01,17.612903225806452
2021-06-01,18.06451612903226
2021-07-01,19.967741935483872
2021-08-01,18.838709677419356
2021-09-01,23.322580645161292
2021-10-01,39.096774193548384
2021-11-01,37.225806451612904
2021-12-01,35.064516129032256
2022-01-01,48.483870967741936
2022-02-01,38.54838709677419
2022-03-01,25.838709677419356
2022-04-01,20.580645161290324
2022-05-01,20.225806451612904
2022-06-01,17.29032258064516
2022-07-01,20.129032258064516
2022-08-01,18.548387096774192
2022-09-01,19.419354838709676
2022-10-01,41.29032258064516
2022-11-01,31.451612903225808
2022-12-01,36.25806451612903
