month,NO2
2013-01-01,52.903225806451616
2013-02-01,43.45161290322581
2013-03-01,34.935483870967744
2013-04-01,35.61290322580645
2013-05-01,34.87096774193548
2013-06-01,32.29032258064516
2013-07-01,38.03225806451613
2013-08-01,29.225806451612904
2013-09-01,44.774193548387096
2013-10-01,48.935483870967744
2013-11-01,47.354838709677416
2013-12-01,66.87096774193549
2014-01-01,45.483870967741936
2014-02-01,36.38709677419355
2014-03-01,46.70967741935484
2014-04-01,35.354838709677416
2014-05-01,34.225806451612904
2014-06-01,33.61290322580645
2014-07-01,33.225806451612904
2014-08-01,25.387096774193548
2014-09-01,37.193548387096776
2014-10-01,53.064516129032256
2014-11-01,46.193548387096776
2014-12-01,66.80645161290323
2015-01-01,70.41935483870968
2015-02-01,35.645161290322584
2015-03-01,47.70967741935484
2015-04-01,29.70967741935484
2015-05-01,32.25806451612903
2015-06-01,34.0
2015-07-01,35.354838709677416
2015-08-01,24.677419354838708
2015-09-01,36.806451612903224
2015-10-01,46.096774193548384
2015-11-01,63.645161290322584
2015-12-01,72.93548387096774
2016-01-01,44.774193548387096
2016-02-01,36.645161290322584
2016-03-01,37.74193548387097
2016-04-01,33.87096774193548
2016-05-01,32.67741935483871
2016-06-01,32.61290322580645
2016-07-01,35.70967741935484
2016-08-01,28.387096774193548
2016-09-01,44.935483870967744
2016-10-01,55.516129032258064
2016-11-01,53.03225806451613
2016-12-01,66.51612903225806
2017-01-01,59.903225806451616
2017-02-01,41.45161290322581
2017-03-01,43.58064516129032
2017-04-01,33.16129032258065
2017-05-01,33.54838709677419
2017-06-01,34.54838709677419
2017-07-01,33.96774193548387
2017-08-01,26.322580645161292
2017-09-01,42.225806451612904
2017-10-01,59.67741935483871
2017-11-01,71.03225806451613
2017-12-01,60.03225806451613
2018-01-01,54.12903225806452
2018-02-01,49.193548387096776
2018-03-01,31.870967741935484
2018-04-01,34.03225806451613
2018-05-01,36.58064516129032
2018-06-01,31.29032258064516
2018-07-01,30.0
2018-08-01,28.70967741935484
2018-09-01,40.903225806451616
2018-10-01,46.29032258064516
2018-11-01,41.064516129032256
2018-12-01,65.06451612903226
2019-01-01,62.193548387096776
2019-02-01,53.61290322580645
2019-03-01,38.03225806451613
2019-04-01,28.387096774193548
2019-05-01,25.93548387096774
2019-06-01,24.548387096774192
2019-07-01,22.096774193548388
2019-08-01,21.161290322580644
2019-09-01,35.83870967741935
2019-10-01,47.064516129032256
2019-11-01,28.258064516129032
2019-12-01,45.87096774193548
2020-01-01,53.87096774193548
2020-02-01,45.0
2020-03-01,24.129032258064516
2020-04-01,11.774193548387096
2020-05-01,13.129032258064516
2020-06-01,16.870967741935484
2020-07-01,21.93548387096774
2020-08-01,19.903225806451612
2020-09-01,28.677419354838708
2020-10-01,34.064516129032256
2020-11-01,51.806451612903224
2020-12-01,35.935483870967744
2021-01-01,53.96774193548387
2021-02-01,32.193548387096776
2021-03-01,34.16129032258065
2021-04-01,26.677419354838708
2021-05-01,22.70967741935484
2021-06-01,23.225806451612904
2021-07-01,22.967741935483872
2021-08-01,19.741935483870968
2021-09-01,28.0
2021-10-01,40.516129032258064
2021-11-01,39.806451612903224
2021-12-01,41.32258064516129
2022-01-01,48.516129032258064
2022-02-01,39.29032258064516
2022-03-01,30.35483870967742
2022-04-01,22.193548387096776
2022-05-01,22.06451612903226
2022-06-01,20.225806451612904
2022-07-01,20.93548387096774
2022-08-01,19.741935483870968
2022-09-01,22.225806451612904
2022-10-01,36.96774193548387
2022-11-01,29.032258064516128
2022-12-01,38.0
2023-01-01,40.41935483870968
2023-02-01,36.225806451612904
2023-03-01,26.93548387096774
2023-04-01,20.06451612903226
2023-05-01,17.612903225806452
2023-06-01,21.193548387096776
2023-07-01,19.548387096774192
2023-08-01,16.838709677419356
2023-09-01,31.483870967741936
2023-10-01,31.806451612903224
