month,NO2
2013-01-01,33.516129032258064
2013-02-01,40.29032258064516
2013-03-01,36.54838709677419
2013-04-01,31.548387096774192
2013-05-01,32.61290322580645
2013-06-01,32.41935483870968
2013-07-01,40.83870967741935
2013-08-01,33.83870967741935
2013-09-01,44.516129032258064
2013-10-01,52.70967741935484
2013-11-01,48.38709677419355
2013-12-01,60.67741935483871
2014-01-01,54.61290322580645
2014-02-01,39.03225806451613
2014-03-01,46.516129032258064
2014-04-01,40.903225806451616
2014-05-01,37.61290322580645
2014-06-01,39.225806451612904
2014-07-01,49.225806451612904
2014-08-01,41.45161290322581
2014-09-01,54.354838709677416
2014-10-01,68.74193548387096
2014-11-01,57.516129032258064
2014-12-01,75.64516129032258
2015-01-01,79.90322580645162
2015-02-01,46.32258064516129
2015-03-01,56.354838709677416
2015-04-01,43.25806451612903
2015-05-01,47.354838709677416
2015-06-01,51.41935483870968
2015-07-01,57.354838709677416
2015-08-01,42.54838709677419
2015-09-01,51.03225806451613
2015-10-01,60.483870967741936
2015-11-01,72.58064516129032
2015-12-01,75.7741935483871
2016-01-01,55.645161290322584
2016-02-01,50.096774193548384
2016-03-01,54.41935483870968
2016-04-01,47.806451612903224
2016-05-01,49.87096774193548
2016-06-01,50.96774193548387
2016-07-01,52.16129032258065
2016-08-01,46.16129032258065
2016-09-01,62.516129032258064
2016-10-01,69.96774193548387
2016-11-01,63.54838709677419
2016-12-01,71.03225806451613
2017-01-01,69.38709677419355
2017-02-01,54.0
2017-03-01,61.645161290322584
2017-04-01,49.903225806451616
2017-05-01,54.29032258064516
2017-06-01,56.193548387096776
2017-07-01,56.516129032258064
2017-08-01,45.12903225806452
2017-09-01,60.064516129032256
2017-10-01,72.2258064516129
2017-11-01,77.12903225806451
2017-12-01,71.48387096774194
2018-01-01,66.61290322580645
2018-02-01,57.25806451612903
2018-03-01,48.774193548387096
2018-04-01,49.225806451612904
2018-05-01,48.354838709677416
2018-06-01,45.354838709677416
2018-07-01,48.806451612903224
2018-08-01,44.064516129032256
2018-09-01,54.225806451612904
2018-10-01,58.193548387096776
2018-11-01,55.193548387096776
2018-12-01,69.19354838709677
2019-01-01,74.51612903225806
2019-02-01,69.61290322580645
2019-03-01,57.064516129032256
2019-04-01,46.903225806451616
2019-05-01,43.03225806451613
2019-06-01,40.58064516129032
2019-07-01,36.38709677419355
2019-08-01,24.612903225806452
2019-09-01,43.774193548387096
2019-10-01,55.0
2019-11-01,40.67741935483871
2019-12-01,49.87096774193548
2020-01-01,55.903225806451616
2020-02-01,48.87096774193548
2020-03-01,32.193548387096776
2020-04-01,15.419354838709678
2020-05-01,18.580645161290324
2020-06-01,24.419354838709676
2020-07-01,30.35483870967742
2020-08-01,28.806451612903224
2020-09-01,35.516129032258064
2020-10-01,37.806451612903224
2020-11-01,47.61290322580645
2020-12-01,37.903225806451616
2021-01-01,43.774193548387096
2021-02-01,31.967741935483872
2021-03-01,36.58064516129032
2021-04-01,29.548387096774192
2021-05-01,26.35483870967742
2021-06-01,27.612903225806452
2021-07-01,30.451612903225808
2021-08-01,24.93548387096774
2021-09-01,34.54838709677419
2021-10-01,45.193548387096776
2021-11-01,43.74193548387097
2021-12-01,35.83870967741935
2022-01-01,50.12903225806452
2022-02-01,42.806451612903224
2022-03-01,33.25806451612903
2022-04-01,26.129032258064516
2022-05-01,26.225806451612904
2022-06-01,26.225806451612904
2022-07-01,28.096774193548388
2022-08-01,25.64516129032258
2022-09-01,27.580645161290324
2022-10-01,40.87096774193548
2022-11-01,36.16129032258065
2022-12-01,40.483870967741936
2023-01-01,39.74193548387097
2023-02-01,37.0
2023-03-01,31.677419354838708
2023-04-01,26.387096774193548
2023-05-01,20.225806451612904
2023-06-01,24.93548387096774
2023-07-01,27.096774193548388
2023-08-01,22.548387096774192
2023-09-01,34.54838709677419
2023-10-01,37.12903225806452
