month,NO2
2013-01-01,25.806451612903224
2013-02-01,16.838709677419356
2013-03-01,15.35483870967742
2013-04-01,13.0
2013-05-01,8.419354838709678
2013-06-01,11.35483870967742
2013-07-01,15.548387096774194
2013-08-01,14.96774193548387
2013-09-01,22.322580645161292
2013-10-01,26.774193548387096
2013-11-01,21.70967741935484
2013-12-01,30.258064516129032
2014-01-01,17.774193548387096
2014-02-01,22.096774193548388
2014-03-01,20.161290322580644
2014-04-01,17.0
2014-05-01,11.516129032258064
2014-06-01,11.03225806451613
2014-07-01,12.741935483870968
2014-08-01,13.32258064516129
2014-09-01,18.677419354838708
2014-10-01,27.032258064516128
2014-11-01,29.35483870967742
2014-12-01,38.87096774193548
2015-01-01,42.064516129032256
2015-02-01,21.903225806451612
2015-03-01,29.612903225806452
2015-04-01,16.806451612903224
2015-05-01,12.903225806451612
2015-06-01,12.64516129032258
2015-07-01,21.096774193548388
2015-08-01,15.193548387096774
2015-09-01,18.774193548387096
2015-10-01,21.677419354838708
2015-11-01,29.06451612903226
2015-12-01,33.16129032258065
2016-01-01,23.419354838709676
2016-02-01,16.64516129032258
2016-03-01,20.29032258064516
2016-04-01,16.129032258064516
2016-05-01,17.225806451612904
2016-06-01,14.483870967741936
2016-07-01,16.29032258064516
2016-08-01,15.903225806451612
2016-09-01,25.258064516129032
2016-10-01,29.741935483870968
2016-11-01,23.225806451612904
2016-12-01,25.838709677419356
2017-01-01,28.322580645161292
2017-02-01,28.967741935483872
2017-03-01,33.96774193548387
2017-04-01,19.516129032258064
2017-05-01,20.29032258064516
2017-06-01,18.0
2017-07-01,21.225806451612904
2017-08-01,17.741935483870968
2017-09-01,28.193548387096776
2017-10-01,35.774193548387096
2017-11-01,43.516129032258064
2017-12-01,41.67741935483871
2018-01-01,36.064516129032256
2018-02-01,27.967741935483872
2018-03-01,21.419354838709676
2018-04-01,19.774193548387096
2018-05-01,18.483870967741936
2018-06-01,15.258064516129032
2018-07-01,18.06451612903226
2018-08-01,17.387096774193548
2018-09-01,26.35483870967742
2018-10-01,26.806451612903224
2018-11-01,30.387096774193548
2018-12-01,41.38709677419355
2019-01-01,39.064516129032256
2019-02-01,37.0
2019-03-01,25.322580645161292
2019-04-01,19.032258064516128
2019-05-01,13.741935483870968
2019-06-01,16.29032258064516
2019-07-01,14.225806451612904
2019-08-01,14.774193548387096
2019-09-01,22.129032258064516
2019-10-01,35.29032258064516
2019-11-01,22.64516129032258
2019-12-01,32.38709677419355
2020-01-01,34.806451612903224
2020-02-01,34.354838709677416
2020-03-01,16.193548387096776
2020-04-01,7.774193548387097
2020-05-01,7.67741935483871
2020-06-01,9.0
2020-07-01,12.516129032258064
2020-08-01,17.93548387096774
2020-09-01,20.032258064516128
2020-10-01,22.548387096774192
2020-11-01,28.29032258064516
2020-12-01,16.967741935483872
2021-01-01,28.70967741935484
2021-02-01,21.967741935483872
2021-03-01,20.483870967741936
2021-04-01,16.06451612903226
2021-05-01,13.225806451612904
2021-06-01,13.64516129032258
2021-07-01,16.967741935483872
2021-08-01,16.93548387096774
2021-09-01,19.677419354838708
2021-10-01,27.35483870967742
2021-11-01,25.258064516129032
2021-12-01,31.0
2022-01-01,31.774193548387096
2022-02-01,30.032258064516128
2022-03-01,17.870967741935484
2022-04-01,14.161290322580646
2022-05-01,12.096774193548388
2022-06-01,13.64516129032258
2022-07-01,14.806451612903226
2022-08-01,13.64516129032258
2022-09-01,15.612903225806452
2022-10-01,30.838709677419356
2022-11-01,25.35483870967742
2022-12-01,28.870967741935484
