month,NO2
2013-01-01,54.32258064516129
2013-02-01,38.87096774193548
2013-03-01,33.45161290322581
2013-04-01,28.93548387096774
2013-05-01,27.483870967741936
2013-06-01,26.612903225806452
2013-07-01,38.516129032258064
2013-08-01,31.838709677419356
2013-09-01,40.54838709677419
2013-10-01,47.87096774193548
2013-11-01,42.87096774193548
2013-12-01,70.83870967741936
2014-01-01,44.03225806451613
2014-02-01,36.12903225806452
2014-03-01,44.67741935483871
2014-04-01,33.12903225806452
2014-05-01,27.451612903225808
2014-06-01,27.419354838709676
2014-07-01,30.06451612903226
2014-08-01,25.419354838709676
2014-09-01,36.32258064516129
2014-10-01,53.61290322580645
2014-11-01,44.87096774193548
2014-12-01,74.6774193548387
2015-01-01,88.54838709677419
2015-02-01,33.354838709677416
2015-03-01,41.58064516129032
2015-04-01,27.741935483870968
2015-05-01,28.580645161290324
2015-06-01,30.193548387096776
2015-07-01,34.096774193548384
2015-08-01,27.516129032258064
2015-09-01,35.935483870967744
2015-10-01,43.83870967741935
2015-11-01,61.74193548387097
2015-12-01,72.90322580645162
2016-01-01,43.25806451612903
2016-02-01,33.67741935483871
2016-03-01,34.32258064516129
2016-04-01,31.193548387096776
2016-05-01,30.322580645161292
2016-06-01,28.258064516129032
2016-07-01,32.225806451612904
2016-08-01,30.06451612903226
2016-09-01,43.774193548387096
2016-10-01,53.225806451612904
2016-11-01,49.12903225806452
2016-12-01,60.903225806451616
2017-01-01,55.58064516129032
2017-02-01,38.354838709677416
2017-03-01,42.38709677419355
2017-04-01,30.096774193548388
2017-05-01,30.29032258064516
2017-06-01,31.225806451612904
2017-07-01,32.70967741935484
2017-08-01,22.70967741935484
2017-09-01,39.83870967741935
2017-10-01,59.29032258064516
2017-11-01,65.48387096774194
2017-12-01,59.58064516129032
2018-01-01,52.87096774193548
2018-02-01,42.12903225806452
2018-03-01,30.516129032258064
2018-04-01,30.774193548387096
2018-05-01,27.741935483870968
2018-06-01,25.838709677419356
2018-07-01,27.35483870967742
2018-08-01,29.0
2018-09-01,35.645161290322584
2018-10-01,45.61290322580645
2018-11-01,44.03225806451613
2018-12-01,64.35483870967742
2019-01-01,63.354838709677416
2019-02-01,56.193548387096776
2019-03-01,37.483870967741936
2019-04-01,24.741935483870968
2019-05-01,19.483870967741936
2019-06-01,24.387096774193548
2019-07-01,25.483870967741936
2019-08-01,24.870967741935484
2019-09-01,29.483870967741936
2019-10-01,47.29032258064516
2019-11-01,26.258064516129032
2019-12-01,42.774193548387096
2020-01-01,49.096774193548384
2020-02-01,44.806451612903224
2020-03-01,23.0
2020-04-01,11.548387096774194
2020-05-01,12.451612903225806
2020-06-01,15.35483870967742
2020-07-01,20.741935483870968
2020-08-01,23.322580645161292
2020-09-01,28.35483870967742
2020-10-01,28.870967741935484
2020-11-01,36.16129032258065
2020-12-01,30.225806451612904
2021-01-01,45.74193548387097
2021-02-01,26.967741935483872
2021-03-01,25.35483870967742
2021-04-01,21.225806451612904
2021-05-01,18.0
2021-06-01,18.451612903225808
2021-07-01,20.580645161290324
2021-08-01,21.193548387096776
2021-09-01,27.29032258064516
2021-10-01,38.516129032258064
2021-11-01,35.38709677419355
2021-12-01,40.74193548387097
2022-01-01,47.0
2022-02-01,38.54838709677419
2022-03-01,24.967741935483872
2022-04-01,18.193548387096776
2022-05-01,17.774193548387096
2022-06-01,17.677419354838708
2022-07-01,20.903225806451612
2022-08-01,19.032258064516128
2022-09-01,20.612903225806452
2022-10-01,40.483870967741936
2022-11-01,28.838709677419356
2022-12-01,36.193548387096776
2023-01-01,36.41935483870968
2023-02-01,35.25806451612903
2023-03-01,24.161290322580644
2023-04-01,21.838709677419356
2023-05-01,15.129032258064516
2023-06-01,19.06451612903226
2023-07-01,20.774193548387096
2023-08-01,19.032258064516128
2023-09-01,30.096774193548388
2023-10-01,32.935483870967744
