ESTACION,NO2,FECHA_HORA,LONGITUD,LATITUD
57,4.0,2023-04-30 07:00:00,-3.6605173,40.4942012
58,2.0,2023-04-01 07:00:00,-3.7746101,40.5180701
58,8.0,2023-04-02 07:00:00,-3.7746101,40.5180701
58,13.0,2023-04-03 07:00:00,-3.7746101,40.5180701
58,16.0,2023-04-04 07:00:00,-3.7746101,40.5180701
58,12.0,2023-04-05 07:00:00,-3.7746101,40.5180701
58,10.0,2023-04-06 07:00:00,-3.7746101,40.5180701
58,12.0,2023-04-07 07:00:00,-3.7746101,40.5180701
58,12.0,2023-04-08 07:00:00,-3.7746101,40.5180701
58,12.0,2023-04-09 07:00:00,-3.7746101,40.5180701
58,18.0,2023-04-10 07:00:00,-3.7746101,40.5180701
58,21.0,2023-04-11 07:00:00,-3.7746101,40.5180701
58,18.0,2023-04-12 07:00:00,-3.7746101,40.5180701
58,4.0,2023-04-13 07:00:00,-3.7746101,40.5180701
58,3.0,2023-04-14 07:00:00,-3.7746101,40.5180701
58,6.0,2023-04-15 07:00:00,-3.7746101,40.5180701
58,4.0,2023-04-16 07:00:00,-3.7746101,40.5180701
58,18.0,2023-04-17 07:00:00,-3.7746101,40.5180701
58,16.0,2023-04-18 07:00:00,-3.7746101,40.5180701
58,21.0,2023-04-19 07:00:00,-3.7746101,40.5180701
58,26.0,2023-04-20 07:00:00,-3.7746101,40.5180701
58,19.0,2023-04-21 07:00:00,-3.7746101,40.5180701
58,2.0,2023-04-22 07:00:00,-3.7746101,40.5180701
58,13.0,2023-04-23 07:00:00,-3.7746101,40.5180701
58,17.0,2023-04-24 07:00:00,-3.7746101,40.5180701
58,18.0,2023-04-25 07:00:00,-3.7746101,40.5180701
58,20.0,2023-04-26 07:00:00,-3.7746101,40.5180701
58,29.0,2023-04-27 07:00:00,-3.7746101,40.5180701
58,23.0,2023-04-28 07:00:00,-3.7746101,40.5180701
58,19.0,2023-04-29 07:00:00,-3.7746101,40.5180701
58,7.0,2023-04-30 07:00:00,-3.7746101,40.5180701
59,3.0,2023-04-01 07:00:00,-3.6163407,40.4607255
59,15.0,2023-04-02 07:00:00,-3.6163407,40.4607255
59,31.0,2023-04-03 07:00:00,-3.6163407,40.4607255
59,10.0,2023-04-04 07:00:00,-3.6163407,40.4607255
59,22.0,2023-04-05 07:00:00,-3.6163407,40.4607255
59,15.0,2023-04-06 07:00:00,-3.6163407,40.4607255
59,14.0,2023-04-07 07:00:00,-3.6163407,40.4607255
59,11.0,2023-04-08 07:00:00,-3.6163407,40.4607255
59,17.0,2023-04-09 07:00:00,-3.6163407,40.4607255
59,60.0,2023-04-10 07:00:00,-3.6163407,40.4607255
59,29.0,2023-04-11 07:00:00,-3.6163407,40.4607255
59,11.0,2023-04-12 07:00:00,-3.6163407,40.4607255
59,8.0,2023-04-13 07:00:00,-3.6163407,40.4607255
59,7.0,2023-04-14 07:00:00,-3.6163407,40.4607255
59,6.0,2023-04-15 07:00:00,-3.6163407,40.4607255
59,6.0,2023-04-16 07:00:00,-3.6163407,40.4607255
59,28.0,2023-04-17 07:00:00,-3.6163407,40.4607255
59,11.0,2023-04-18 07:00:00,-3.6163407,40.4607255
59,19.0,2023-04-19 07:00:00,-3.6163407,40.4607255
59,34.0,2023-04-20 07:00:00,-3.6163407,40.4607255
59,59.0,2023-04-21 07:00:00,-3.6163407,40.4607255
59,4.0,2023-04-22 07:00:00,-3.6163407,40.4607255
59,34.0,2023-04-23 07:00:00,-3.6163407,40.4607255
59,24.0,2023-04-24 07:00:00,-3.6163407,40.4607255
59,47.0,2023-04-25 07:00:00,-3.6163407,40.4607255
59,54.0,2023-04-26 07:00:00,-3.6163407,40.4607255
59,58.0,2023-04-27 07:00:00,-3.6163407,40.4607255
59,9.0,2023-04-28 07:00:00,-3.6163407,40.4607255
59,55.0,2023-04-29 07:00:00,-3.6163407,40.4607255
59,10.0,2023-04-30 07:00:00,-3.6163407,40.4607255
60,4.0,2023-04-01 07:00:00,-3.6897308,40.5005477
60,5.0,2023-04-02 07:00:00,-3.6897308,40.5005477
60,11.0,2023-04-03 07:00:00,-3.6897308,40.5005477
60,11.0,2023-04-04 07:00:00,-3.6897308,40.5005477
60,23.0,2023-04-05 07:00:00,-3.6897308,40.5005477
60,13.0,2023-04-06 07:00:00,-3.6897308,40.5005477
60,12.0,2023-04-07 07:00:00,-3.6897308,40.5005477
60,10.0,2023-04-08 07:00:00,-3.6897308,40.5005477
60,11.0,2023-04-09 07:00:00,-3.6897308,40.5005477
60,48.0,2023-04-10 07:00:00,-3.6897308,40.5005477
60,32.0,2023-04-11 07:00:00,-3.6897308,40.5005477
60,6.0,2023-04-12 07:00:00,-3.6897308,40.5005477
60,8.0,2023-04-13 07:00:00,-3.6897308,40.5005477
60,7.0,2023-04-14 07:00:00,-3.6897308,40.5005477
60,4.0,2023-04-15 07:00:00,-3.6897308,40.5005477
60,1.0,2023-04-16 07:00:00,-3.6897308,40.5005477
60,22.0,2023-04-17 07:00:00,-3.6897308,40.5005477
60,10.0,2023-04-18 07:00:00,-3.6897308,40.5005477
60,16.0,2023-04-19 07:00:00,-3.6897308,40.5005477
60,46.0,2023-04-20 07:00:00,-3.6897308,40.5005477
60,45.0,2023-04-21 07:00:00,-3.6897308,40.5005477
60,2.0,2023-04-22 07:00:00,-3.6897308,40.5005477
60,7.0,2023-04-23 07:00:00,-3.6897308,40.5005477
60,41.0,2023-04-24 07:00:00,-3.6897308,40.5005477
60,30.0,2023-04-25 07:00:00,-3.6897308,40.5005477
60,50.0,2023-04-26 07:00:00,-3.6897308,40.5005477
60,26.0,2023-04-27 07:00:00,-3.6897308,40.5005477
60,25.0,2023-04-28 07:00:00,-3.6897308,40.5005477
60,11.0,2023-04-29 07:00:00,-3.6897308,40.5005477
60,4.0,2023-04-30 07:00:00,-3.6897308,40.5005477
4,6.0,2023-04-01 08:00:00,-3.7122567,40.4238823
4,20.0,2023-04-02 08:00:00,-3.7122567,40.4238823
4,52.0,2023-04-03 08:00:00,-3.7122567,40.4238823
4,67.0,2023-04-04 08:00:00,-3.7122567,40.4238823
4,53.0,2023-04-05 08:00:00,-3.7122567,40.4238823
4,49.0,2023-04-06 08:00:00,-3.7122567,40.4238823
4,39.0,2023-04-07 08:00:00,-3.7122567,40.4238823
4,38.0,2023-04-08 08:00:00,-3.7122567,40.4238823
4,45.0,2023-04-09 08:00:00,-3.7122567,40.4238823
4,65.0,2023-04-10 08:00:00,-3.7122567,40.4238823
4,70.0,2023-04-11 08:00:00,-3.7122567,40.4238823
4,14.0,2023-04-12 08:00:00,-3.7122567,40.4238823
4,24.0,2023-04-13 08:00:00,-3.7122567,40.4238823
4,21.0,2023-04-14 08:00:00,-3.7122567,40.4238823
4,15.0,2023-04-15 08:00:00,-3.7122567,40.4238823
4,8.0,2023-04-16 08:00:00,-3.7122567,40.4238823
4,54.0,2023-04-17 08:00:00,-3.7122567,40.4238823
4,20.0,2023-04-18 08:00:00,-3.7122567,40.4238823
4,36.0,2023-04-19 08:00:00,-3.7122567,40.4238823
4,68.0,2023-04-20 08:00:00,-3.7122567,40.4238823
4,78.0,2023-04-21 08:00:00,-3.7122567,40.4238823
4,6.0,2023-04-22 08:00:00,-3.7122567,40.4238823
4,25.0,2023-04-23 08:00:00,-3.7122567,40.4238823
4,60.0,2023-04-24 08:00:00,-3.7122567,40.4238823
4,47.0,2023-04-25 08:00:00,-3.7122567,40.4238823
4,53.0,2023-04-26 08:00:00,-3.7122567,40.4238823
4,48.0,2023-04-27 08:00:00,-3.7122567,40.4238823
4,60.0,2023-04-28 08:00:00,-3.7122567,40.4238823
4,39.0,2023-04-29 08:00:00,-3.7122567,40.4238823
4,9.0,2023-04-30 08:00:00,-3.7122567,40.4238823
8,12.0,2023-04-01 08:00:00,-3.6823158,40.4215533
8,18.0,2023-04-02 08:00:00,-3.6823158,40.4215533
8,36.0,2023-04-03 08:00:00,-3.6823158,40.4215533
8,39.0,2023-04-04 08:00:00,-3.6823158,40.4215533
8,38.0,2023-04-05 08:00:00,-3.6823158,40.4215533
8,30.0,2023-04-06 08:00:00,-3.6823158,40.4215533
8,23.0,2023-04-07 08:00:00,-3.6823158,40.4215533
8,23.0,2023-04-08 08:00:00,-3.6823158,40.4215533
8,34.0,2023-04-09 08:00:00,-3.6823158,40.4215533
8,77.0,2023-04-10 08:00:00,-3.6823158,40.4215533
8,57.0,2023-04-11 08:00:00,-3.6823158,40.4215533
8,29.0,2023-04-12 08:00:00,-3.6823158,40.4215533
8,36.0,2023-04-13 08:00:00,-3.6823158,40.4215533
8,32.0,2023-04-14 08:00:00,-3.6823158,40.4215533
8,14.0,2023-04-15 08:00:00,-3.6823158,40.4215533
8,13.0,2023-04-16 08:00:00,-3.6823158,40.4215533
8,49.0,2023-04-17 08:00:00,-3.6823158,40.4215533
8,30.0,2023-04-18 08:00:00,-3.6823158,40.4215533
8,49.0,2023-04-19 08:00:00,-3.6823158,40.4215533
8,64.0,2023-04-20 08:00:00,-3.6823158,40.4215533
8,81.0,2023-04-21 08:00:00,-3.6823158,40.4215533
8,13.0,2023-04-22 08:00:00,-3.6823158,40.4215533
8,45.0,2023-04-23 08:00:00,-3.6823158,40.4215533
8,48.0,2023-04-24 08:00:00,-3.6823158,40.4215533
8,50.0,2023-04-25 08:00:00,-3.6823158,40.4215533
8,69.0,2023-04-26 08:00:00,-3.6823158,40.4215533
8,71.0,2023-04-27 08:00:00,-3.6823158,40.4215533
8,58.0,2023-04-28 08:00:00,-3.6823158,40.4215533
8,22.0,2023-04-29 08:00:00,-3.6823158,40.4215533
8,11.0,2023-04-30 08:00:00,-3.6823158,40.4215533
11,7.0,2023-04-01 08:00:00,-3.6773491,40.4514734
11,13.0,2023-04-02 08:00:00,-3.6773491,40.4514734
11,25.0,2023-04-03 08:00:00,-3.6773491,40.4514734
11,29.0,2023-04-04 08:00:00,-3.6773491,40.4514734
11,35.0,2023-04-05 08:00:00,-3.6773491,40.4514734
11,21.0,2023-04-06 08:00:00,-3.6773491,40.4514734
11,19.0,2023-04-07 08:00:00,-3.6773491,40.4514734
11,19.0,2023-04-08 08:00:00,-3.6773491,40.4514734
11,22.0,2023-04-09 08:00:00,-3.6773491,40.4514734
11,79.0,2023-04-10 08:00:00,-3.6773491,40.4514734
11,50.0,2023-04-11 08:00:00,-3.6773491,40.4514734
11,26.0,2023-04-12 08:00:00,-3.6773491,40.4514734
11,30.0,2023-04-13 08:00:00,-3.6773491,40.4514734
11,20.0,2023-04-14 08:00:00,-3.6773491,40.4514734
11,12.0,2023-04-15 08:00:00,-3.6773491,40.4514734
11,6.0,2023-04-16 08:00:00,-3.6773491,40.4514734
11,42.0,2023-04-17 08:00:00,-3.6773491,40.4514734
11,21.0,2023-04-18 08:00:00,-3.6773491,40.4514734
11,50.0,2023-04-19 08:00:00,-3.6773491,40.4514734
11,62.0,2023-04-20 08:00:00,-3.6773491,40.4514734
11,89.0,2023-04-21 08:00:00,-3.6773491,40.4514734
11,5.0,2023-04-22 08:00:00,-3.6773491,40.4514734
11,21.0,2023-04-23 08:00:00,-3.6773491,40.4514734
11,57.0,2023-04-24 08:00:00,-3.6773491,40.4514734
11,74.0,2023-04-25 08:00:00,-3.6773491,40.4514734
11,73.0,2023-04-26 08:00:00,-3.6773491,40.4514734
11,66.0,2023-04-27 08:00:00,-3.6773491,40.4514734
11,50.0,2023-04-28 08:00:00,-3.6773491,40.4514734
11,24.0,2023-04-29 08:00:00,-3.6773491,40.4514734
11,10.0,2023-04-30 08:00:00,-3.6773491,40.4514734
16,7.0,2023-04-01 08:00:00,-3.6392422,40.4400457
16,25.0,2023-04-02 08:00:00,-3.6392422,40.4400457
16,36.0,2023-04-03 08:00:00,-3.6392422,40.4400457
16,28.0,2023-04-04 08:00:00,-3.6392422,40.4400457
16,28.0,2023-04-05 08:00:00,-3.6392422,40.4400457
16,41.0,2023-04-06 08:00:00,-3.6392422,40.4400457
16,30.0,2023-04-07 08:00:00,-3.6392422,40.4400457
16,13.0,2023-04-08 08:00:00,-3.6392422,40.4400457
16,16.0,2023-04-09 08:00:00,-3.6392422,40.4400457
16,71.0,2023-04-10 08:00:00,-3.6392422,40.4400457
16,63.0,2023-04-11 08:00:00,-3.6392422,40.4400457
16,30.0,2023-04-12 08:00:00,-3.6392422,40.4400457
16,28.0,2023-04-13 08:00:00,-3.6392422,40.4400457
16,17.0,2023-04-14 08:00:00,-3.6392422,40.4400457
16,14.0,2023-04-15 08:00:00,-3.6392422,40.4400457
16,12.0,2023-04-16 08:00:00,-3.6392422,40.4400457
16,62.0,2023-04-17 08:00:00,-3.6392422,40.4400457
16,32.0,2023-04-18 08:00:00,-3.6392422,40.4400457
16,64.0,2023-04-19 08:00:00,-3.6392422,40.4400457
16,73.0,2023-04-20 08:00:00,-3.6392422,40.4400457
16,73.0,2023-04-21 08:00:00,-3.6392422,40.4400457
16,6.0,2023-04-22 08:00:00,-3.6392422,40.4400457
16,47.0,2023-04-23 08:00:00,-3.6392422,40.4400457
16,43.0,2023-04-24 08:00:00,-3.6392422,40.4400457
16,55.0,2023-04-25 08:00:00,-3.6392422,40.4400457
16,51.0,2023-04-26 08:00:00,-3.6392422,40.4400457
16,66.0,2023-04-27 08:00:00,-3.6392422,40.4400457
16,38.0,2023-04-28 08:00:00,-3.6392422,40.4400457
16,38.0,2023-04-29 08:00:00,-3.6392422,40.4400457
16,10.0,2023-04-30 08:00:00,-3.6392422,40.4400457
17,21.0,2023-04-01 08:00:00,-3.7133167,40.347147
17,35.0,2023-04-02 08:00:00,-3.7133167,40.347147
17,60.0,2023-04-03 08:00:00,-3.7133167,40.347147
17,64.0,2023-04-04 08:00:00,-3.7133167,40.347147
17,74.0,2023-04-05 08:00:00,-3.7133167,40.347147
17,35.0,2023-04-06 08:00:00,-3.7133167,40.347147
17,63.0,2023-04-07 08:00:00,-3.7133167,40.347147
17,70.0,2023-04-08 08:00:00,-3.7133167,40.347147
17,46.0,2023-04-09 08:00:00,-3.7133167,40.347147
17,69.0,2023-04-10 08:00:00,-3.7133167,40.347147
17,87.0,2023-04-11 08:00:00,-3.7133167,40.347147
17,45.0,2023-04-12 08:00:00,-3.7133167,40.347147
17,27.0,2023-04-13 08:00:00,-3.7133167,40.347147
17,84.0,2023-04-14 08:00:00,-3.7133167,40.347147
17,15.0,2023-04-15 08:00:00,-3.7133167,40.347147
17,14.0,2023-04-16 08:00:00,-3.7133167,40.347147
17,89.0,2023-04-17 08:00:00,-3.7133167,40.347147
17,24.0,2023-04-18 08:00:00,-3.7133167,40.347147
17,49.0,2023-04-19 08:00:00,-3.7133167,40.347147
17,83.0,2023-04-20 08:00:00,-3.7133167,40.347147
17,85.0,2023-04-21 08:00:00,-3.7133167,40.347147
17,16.0,2023-04-22 08:00:00,-3.7133167,40.347147
17,46.0,2023-04-23 08:00:00,-3.7133167,40.347147
17,77.0,2023-04-24 08:00:00,-3.7133167,40.347147
17,59.0,2023-04-25 08:00:00,-3.7133167,40.347147
17,68.0,2023-04-26 08:00:00,-3.7133167,40.347147
17,65.0,2023-04-27 08:00:00,-3.7133167,40.347147
17,70.0,2023-04-28 08:00:00,-3.7133167,40.347147
17,49.0,2023-04-29 08:00:00,-3.7133167,40.347147
17,13.0,2023-04-30 08:00:00,-3.7133167,40.347147
18,8.0,2023-04-01 08:00:00,-3.7318356,40.3947825
18,19.0,2023-04-02 08:00:00,-3.7318356,40.3947825
18,36.0,2023-04-03 08:00:00,-3.7318356,40.3947825
18,40.0,2023-04-04 08:00:00,-3.7318356,40.3947825
18,44.0,2023-04-05 08:00:00,-3.7318356,40.3947825
18,31.0,2023-04-06 08:00:00,-3.7318356,40.3947825
18,28.0,2023-04-07 08:00:00,-3.7318356,40.3947825
18,22.0,2023-04-08 08:00:00,-3.7318356,40.3947825
18,36.0,2023-04-09 08:00:00,-3.7318356,40.3947825
18,56.0,2023-04-10 08:00:00,-3.7318356,40.3947825
18,50.0,2023-04-11 08:00:00,-3.7318356,40.3947825
18,19.0,2023-04-12 08:00:00,-3.7318356,40.3947825
18,15.0,2023-04-13 08:00:00,-3.7318356,40.3947825
18,24.0,2023-04-14 08:00:00,-3.7318356,40.3947825
18,6.0,2023-04-15 08:00:00,-3.7318356,40.3947825
18,12.0,2023-04-16 08:00:00,-3.7318356,40.3947825
18,52.0,2023-04-17 08:00:00,-3.7318356,40.3947825
18,20.0,2023-04-18 08:00:00,-3.7318356,40.3947825
18,38.0,2023-04-19 08:00:00,-3.7318356,40.3947825
18,65.0,2023-04-20 08:00:00,-3.7318356,40.3947825
18,80.0,2023-04-21 08:00:00,-3.7318356,40.3947825
18,6.0,2023-04-22 08:00:00,-3.7318356,40.3947825
18,54.0,2023-04-23 08:00:00,-3.7318356,40.3947825
18,37.0,2023-04-24 08:00:00,-3.7318356,40.3947825
18,42.0,2023-04-25 08:00:00,-3.7318356,40.3947825
18,40.0,2023-04-26 08:00:00,-3.7318356,40.3947825
18,46.0,2023-04-27 08:00:00,-3.7318356,40.3947825
18,49.0,2023-04-28 08:00:00,-3.7318356,40.3947825
18,32.0,2023-04-29 08:00:00,-3.7318356,40.3947825
18,9.0,2023-04-30 08:00:00,-3.7318356,40.3947825
24,3.0,2023-04-01 08:00:00,-3.7473445,40.4193577
24,11.0,2023-04-02 08:00:00,-3.7473445,40.4193577
24,12.0,2023-04-03 08:00:00,-3.7473445,40.4193577
24,19.0,2023-04-04 08:00:00,-3.7473445,40.4193577
24,15.0,2023-04-05 08:00:00,-3.7473445,40.4193577
24,10.0,2023-04-06 08:00:00,-3.7473445,40.4193577
24,9.0,2023-04-07 08:00:00,-3.7473445,40.4193577
24,13.0,2023-04-08 08:00:00,-3.7473445,40.4193577
24,10.0,2023-04-09 08:00:00,-3.7473445,40.4193577
24,21.0,2023-04-10 08:00:00,-3.7473445,40.4193577
24,19.0,2023-04-11 08:00:00,-3.7473445,40.4193577
24,10.0,2023-04-12 08:00:00,-3.7473445,40.4193577
24,5.0,2023-04-13 08:00:00,-3.7473445,40.4193577
24,7.0,2023-04-14 08:00:00,-3.7473445,40.4193577
24,3.0,2023-04-15 08:00:00,-3.7473445,40.4193577
24,14.0,2023-04-16 08:00:00,-3.7473445,40.4193577
24,14.0,2023-04-17 08:00:00,-3.7473445,40.4193577
24,14.0,2023-04-18 08:00:00,-3.7473445,40.4193577
24,17.0,2023-04-19 08:00:00,-3.7473445,40.4193577
24,35.0,2023-04-20 08:00:00,-3.7473445,40.4193577
24,33.0,2023-04-21 08:00:00,-3.7473445,40.4193577
24,4.0,2023-04-22 08:00:00,-3.7473445,40.4193577
24,12.0,2023-04-23 08:00:00,-3.7473445,40.4193577
24,7.0,2023-04-24 08:00:00,-3.7473445,40.4193577
24,14.0,2023-04-25 08:00:00,-3.7473445,40.4193577
24,29.0,2023-04-26 08:00:00,-3.7473445,40.4193577
24,21.0,2023-04-27 08:00:00,-3.7473445,40.4193577
24,18.0,2023-04-28 08:00:00,-3.7473445,40.4193577
24,15.0,2023-04-29 08:00:00,-3.7473445,40.4193577
24,8.0,2023-04-30 08:00:00,-3.7473445,40.4193577
27,9.0,2023-04-01 08:00:00,-3.5800258,40.4769179
27,48.0,2023-04-02 08:00:00,-3.5800258,40.4769179
27,63.0,2023-04-03 08:00:00,-3.5800258,40.4769179
27,79.0,2023-04-04 08:00:00,-3.5800258,40.4769179
27,85.0,2023-04-05 08:00:00,-3.5800258,40.4769179
27,52.0,2023-04-06 08:00:00,-3.5800258,40.4769179
27,52.0,2023-04-07 08:00:00,-3.5800258,40.4769179
27,80.0,2023-04-08 08:00:00,-3.5800258,40.4769179
27,86.0,2023-04-09 08:00:00,-3.5800258,40.4769179
27,80.0,2023-04-10 08:00:00,-3.5800258,40.4769179
27,104.0,2023-04-11 08:00:00,-3.5800258,40.4769179
27,22.0,2023-04-12 08:00:00,-3.5800258,40.4769179
27,40.0,2023-04-13 08:00:00,-3.5800258,40.4769179
27,26.0,2023-04-14 08:00:00,-3.5800258,40.4769179
27,39.0,2023-04-15 08:00:00,-3.5800258,40.4769179
27,20.0,2023-04-16 08:00:00,-3.5800258,40.4769179
27,87.0,2023-04-17 08:00:00,-3.5800258,40.4769179
27,61.0,2023-04-18 08:00:00,-3.5800258,40.4769179
27,82.0,2023-04-19 08:00:00,-3.5800258,40.4769179
27,70.0,2023-04-20 08:00:00,-3.5800258,40.4769179
27,77.0,2023-04-21 08:00:00,-3.5800258,40.4769179
27,8.0,2023-04-22 08:00:00,-3.5800258,40.4769179
27,67.0,2023-04-23 08:00:00,-3.5800258,40.4769179
27,84.0,2023-04-24 08:00:00,-3.5800258,40.4769179
27,75.0,2023-04-25 08:00:00,-3.5800258,40.4769179
27,80.0,2023-04-26 08:00:00,-3.5800258,40.4769179
27,75.0,2023-04-27 08:00:00,-3.5800258,40.4769179
27,63.0,2023-04-28 08:00:00,-3.5800258,40.4769179
27,82.0,2023-04-29 08:00:00,-3.5800258,40.4769179
27,14.0,2023-04-30 08:00:00,-3.5800258,40.4769179
35,34.0,2023-04-01 08:00:00,-3.7031662,40.4192091
35,38.0,2023-04-02 08:00:00,-3.7031662,40.4192091
35,55.0,2023-04-03 08:00:00,-3.7031662,40.4192091
35,40.0,2023-04-04 08:00:00,-3.7031662,40.4192091
35,59.0,2023-04-05 08:00:00,-3.7031662,40.4192091
35,49.0,2023-04-06 08:00:00,-3.7031662,40.4192091
35,49.0,2023-04-07 08:00:00,-3.7031662,40.4192091
35,47.0,2023-04-08 08:00:00,-3.7031662,40.4192091
35,56.0,2023-04-09 08:00:00,-3.7031662,40.4192091
35,67.0,2023-04-10 08:00:00,-3.7031662,40.4192091
35,64.0,2023-04-11 08:00:00,-3.7031662,40.4192091
35,47.0,2023-04-12 08:00:00,-3.7031662,40.4192091
35,56.0,2023-04-13 08:00:00,-3.7031662,40.4192091
35,50.0,2023-04-14 08:00:00,-3.7031662,40.4192091
35,41.0,2023-04-15 08:00:00,-3.7031662,40.4192091
35,22.0,2023-04-16 08:00:00,-3.7031662,40.4192091
35,51.0,2023-04-17 08:00:00,-3.7031662,40.4192091
35,34.0,2023-04-18 08:00:00,-3.7031662,40.4192091
35,57.0,2023-04-19 08:00:00,-3.7031662,40.4192091
35,70.0,2023-04-20 08:00:00,-3.7031662,40.4192091
35,83.0,2023-04-21 08:00:00,-3.7031662,40.4192091
35,24.0,2023-04-22 08:00:00,-3.7031662,40.4192091
35,46.0,2023-04-23 08:00:00,-3.7031662,40.4192091
35,54.0,2023-04-24 08:00:00,-3.7031662,40.4192091
35,46.0,2023-04-25 08:00:00,-3.7031662,40.4192091
35,47.0,2023-04-26 08:00:00,-3.7031662,40.4192091
35,64.0,2023-04-27 08:00:00,-3.7031662,40.4192091
35,48.0,2023-04-28 08:00:00,-3.7031662,40.4192091
35,24.0,2023-04-29 08:00:00,-3.7031662,40.4192091
35,26.0,2023-04-30 08:00:00,-3.7031662,40.4192091
36,6.0,2023-04-01 08:00:00,-3.6453104,40.4079517
36,12.0,2023-04-02 08:00:00,-3.6453104,40.4079517
36,28.0,2023-04-03 08:00:00,-3.6453104,40.4079517
36,28.0,2023-04-04 08:00:00,-3.6453104,40.4079517
36,25.0,2023-04-05 08:00:00,-3.6453104,40.4079517
36,39.0,2023-04-06 08:00:00,-3.6453104,40.4079517
36,24.0,2023-04-07 08:00:00,-3.6453104,40.4079517
36,23.0,2023-04-08 08:00:00,-3.6453104,40.4079517
36,24.0,2023-04-09 08:00:00,-3.6453104,40.4079517
36,54.0,2023-04-10 08:00:00,-3.6453104,40.4079517
36,45.0,2023-04-11 08:00:00,-3.6453104,40.4079517
36,25.0,2023-04-12 08:00:00,-3.6453104,40.4079517
36,29.0,2023-04-13 08:00:00,-3.6453104,40.4079517
36,20.0,2023-04-14 08:00:00,-3.6453104,40.4079517
36,14.0,2023-04-15 08:00:00,-3.6453104,40.4079517
36,9.0,2023-04-16 08:00:00,-3.6453104,40.4079517
36,27.0,2023-04-17 08:00:00,-3.6453104,40.4079517
36,22.0,2023-04-18 08:00:00,-3.6453104,40.4079517
36,47.0,2023-04-19 08:00:00,-3.6453104,40.4079517
36,75.0,2023-04-20 08:00:00,-3.6453104,40.4079517
36,87.0,2023-04-21 08:00:00,-3.6453104,40.4079517
36,11.0,2023-04-22 08:00:00,-3.6453104,40.4079517
36,39.0,2023-04-23 08:00:00,-3.6453104,40.4079517
36,54.0,2023-04-24 08:00:00,-3.6453104,40.4079517
36,60.0,2023-04-25 08:00:00,-3.6453104,40.4079517
36,65.0,2023-04-26 08:00:00,-3.6453104,40.4079517
36,67.0,2023-04-27 08:00:00,-3.6453104,40.4079517
36,41.0,2023-04-28 08:00:00,-3.6453104,40.4079517
36,38.0,2023-04-29 08:00:00,-3.6453104,40.4079517
36,7.0,2023-04-30 08:00:00,-3.6453104,40.4079517
38,4.0,2023-04-01 08:00:00,-3.7071303,40.4455439
38,16.0,2023-04-02 08:00:00,-3.7071303,40.4455439
38,41.0,2023-04-03 08:00:00,-3.7071303,40.4455439
38,37.0,2023-04-04 08:00:00,-3.7071303,40.4455439
38,34.0,2023-04-05 08:00:00,-3.7071303,40.4455439
38,17.0,2023-04-06 08:00:00,-3.7071303,40.4455439
38,21.0,2023-04-07 08:00:00,-3.7071303,40.4455439
38,47.0,2023-04-08 08:00:00,-3.7071303,40.4455439
38,32.0,2023-04-09 08:00:00,-3.7071303,40.4455439
38,1.0,2023-04-10 08:00:00,-3.7071303,40.4455439
38,70.0,2023-04-11 08:00:00,-3.7071303,40.4455439
38,29.0,2023-04-12 08:00:00,-3.7071303,40.4455439
38,30.0,2023-04-13 08:00:00,-3.7071303,40.4455439
38,21.0,2023-04-14 08:00:00,-3.7071303,40.4455439
38,10.0,2023-04-15 08:00:00,-3.7071303,40.4455439
38,5.0,2023-04-16 08:00:00,-3.7071303,40.4455439
38,39.0,2023-04-17 08:00:00,-3.7071303,40.4455439
38,23.0,2023-04-18 08:00:00,-3.7071303,40.4455439
38,40.0,2023-04-19 08:00:00,-3.7071303,40.4455439
38,56.0,2023-04-20 08:00:00,-3.7071303,40.4455439
38,83.0,2023-04-21 08:00:00,-3.7071303,40.4455439
38,7.0,2023-04-22 08:00:00,-3.7071303,40.4455439
38,14.0,2023-04-23 08:00:00,-3.7071303,40.4455439
38,63.0,2023-04-24 08:00:00,-3.7071303,40.4455439
38,44.0,2023-04-25 08:00:00,-3.7071303,40.4455439
38,62.0,2023-04-26 08:00:00,-3.7071303,40.4455439
38,74.0,2023-04-27 08:00:00,-3.7071303,40.4455439
38,44.0,2023-04-28 08:00:00,-3.7071303,40.4455439
38,15.0,2023-04-29 08:00:00,-3.7071303,40.4455439
38,10.0,2023-04-30 08:00:00,-3.7071303,40.4455439
39,6.0,2023-04-01 08:00:00,-3.7115364,40.4782322
39,12.0,2023-04-02 08:00:00,-3.7115364,40.4782322
39,28.0,2023-04-03 08:00:00,-3.7115364,40.4782322
39,48.0,2023-04-04 08:00:00,-3.7115364,40.4782322
39,42.0,2023-04-05 08:00:00,-3.7115364,40.4782322
39,16.0,2023-04-06 08:00:00,-3.7115364,40.4782322
39,29.0,2023-04-07 08:00:00,-3.7115364,40.4782322
39,44.0,2023-04-08 08:00:00,-3.7115364,40.4782322
39,32.0,2023-04-09 08:00:00,-3.7115364,40.4782322
39,73.0,2023-04-10 08:00:00,-3.7115364,40.4782322
39,70.0,2023-04-11 08:00:00,-3.7115364,40.4782322
39,28.0,2023-04-12 08:00:00,-3.7115364,40.4782322
39,22.0,2023-04-13 08:00:00,-3.7115364,40.4782322
39,19.0,2023-04-14 08:00:00,-3.7115364,40.4782322
39,18.0,2023-04-15 08:00:00,-3.7115364,40.4782322
39,7.0,2023-04-16 08:00:00,-3.7115364,40.4782322
